studentId,classId,decision,reason,status,termStart,termEnd,documentId
HabCQyCX1F7U5OCPZNaj,mxZlZe2CtUrOvjYhuwvi,create,SAFE_CURRENT_ENROLLMENT,active,2026-06-22,2026-08-16,WyJIYWJDUXlDWDFGN1U1T0NQWk5haiIsIm14WmxaZTJDdFVyT3ZqWWh1d3ZpIiwiMjAyNi0wNi0yMiJd
haqTgtHFjMX3iiCKjD3F,pAKl7xpSLd1atr3eRofo,create,SAFE_CURRENT_ENROLLMENT,active,2026-06-23,2026-08-13,WyJoYXFUZ3RIRmpNWDNpaUNLakQzRiIsInBBS2w3eHBTTGQxYXRyM2VSb2ZvIiwiMjAyNi0wNi0yMyJd
haxS57PbJqgtWJEGjhEr,eIcP0Zb20aitPkMA9uFs,exclude,EXISTING_ENROLLMENT,,,,
hbZiJTotTsV6VER4wGhu,ERCRTO9edy422YC37xiy,exclude,NON_CURRENT_STATUS,,,,
HCxq2Bbli5ckLO4w18oy,XXTe0dcLydenBbhXkIHF,create,SAFE_CURRENT_ENROLLMENT,active,2026-06-20,2026-08-09,WyJIQ3hxMkJibGk1Y2tMTzR3MThveSIsIlhYVGUwZGNMeWRlbkJiaFhrSUhGIiwiMjAyNi0wNi0yMCJd
HECPvz1jhUTKLiIkRr3S,sFc2NhcpwbmdudLCPpIp,create,SAFE_CURRENT_ENROLLMENT,active,2026-06-27,2026-08-16,WyJIRUNQdnoxamhVVEtMaUlrUnIzUyIsInNGYzJOaGNwd2JtZHVkTENQcElwIiwiMjAyNi0wNi0yNyJd
hETCi5TqeaOtEDyzeDYq,htDI41OT3fXxmNWfnknT,exclude,EXISTING_ENROLLMENT,,,,
HfIJ5mPiDc3qVdmPVAc0,71GVOT1409eW8tTLpPuE,exclude,EXISTING_ENROLLMENT,,,,
HfwmG7tjVQT02J9XJvFZ,xfrcmqXG5Eq8k0HsK7ip,exclude,ARCHIVED_STUDENT,,,,
hig1k9wVA3XoXE1meooq,8gRFsTVLErsXTi2DbRyD,create,SAFE_CURRENT_ENROLLMENT,on_leave,2026-06-28,2026-08-22,WyJoaWcxazl3VkEzWG9YRTFtZW9vcSIsIjhnUkZzVFZMRXJzWFRpMkRiUnlEIiwiMjAyNi0wNi0yOCJd
hMxfShwOf6cUjy8XDl8e,PVSYXAXaSz9rqGa5MFFw,create,SAFE_CURRENT_ENROLLMENT,active,2026-07-15,2026-09-09,WyJoTXhmU2h3T2Y2Y1VqeThYRGw4ZSIsIlBWU1lYQVhhU3o5cnFHYTVNRkZ3IiwiMjAyNi0wNy0xNSJd
hOFMG3iAYf6P1V5RR5Y9,b6GS6Dg5npzK3y2iRpbs,create,SAFE_CURRENT_ENROLLMENT,active,2026-07-02,2026-08-25,WyJoT0ZNRzNpQVlmNlAxVjVSUjVZOSIsImI2R1M2RGc1bnB6SzN5MmlScGJzIiwiMjAyNi0wNy0wMiJd
HpR1r48o3IqtFL3pqwvz,MbEjkY4bZPvUt9ykRpPu,exclude,ENDED_CLASS,,,,
hPYmup5pclO5XY2oS110,AnxnD92cSGEYTMqhNFw5,create,SAFE_CURRENT_ENROLLMENT,active,2026-07-22,2026-09-16,WyJoUFltdXA1cGNsTzVYWTJvUzExMCIsIkFueG5EOTJjU0dFWVRNcWhORnc1IiwiMjAyNi0wNy0yMiJd
hRpk8YU3ItqwRrinZ16G,FigsTfwBAQzGlLBxfU2u,exclude,EXISTING_ENROLLMENT,,,,
HRwyPE6wjmcCYsTdiRRs,AnxnD92cSGEYTMqhNFw5,create,SAFE_CURRENT_ENROLLMENT,on_leave,2026-07-22,2026-09-16,WyJIUnd5UEU2d2ptY0NZc1RkaVJScyIsIkFueG5EOTJjU0dFWVRNcWhORnc1IiwiMjAyNi0wNy0yMiJd
hUqjtYdzv4sofQpCcNLc,b6GS6Dg5npzK3y2iRpbs,create,SAFE_CURRENT_ENROLLMENT,active,2026-07-02,2026-08-25,WyJoVXFqdFlkenY0c29mUXBDY05MYyIsImI2R1M2RGc1bnB6SzN5MmlScGJzIiwiMjAyNi0wNy0wMiJd
Hutk1yjYvsRtE2AWBuD5,bfKk4jq9TBB9vlnB4TjH,create,SAFE_CURRENT_ENROLLMENT,on_leave,2026-07-10,2026-09-04,WyJIdXRrMXlqWXZzUnRFMkFXQnVENSIsImJmS2s0anE5VEJCOXZsbkI0VGpIIiwiMjAyNi0wNy0xMCJd
HVwYaHfTNyxbOhsaBJhE,VWLk5yClGPg6muM1vBXa,create,SAFE_CURRENT_ENROLLMENT,active,2026-06-30,2026-08-20,WyJIVndZYUhmVE55eGJPaHNhQkpoRSIsIlZXTGs1eUNsR1BnNm11TTF2QlhhIiwiMjAyNi0wNi0zMCJd
HWxH5phuS5WtgcVFp2Yk,187uCU8mzdnrWpziZrDe,create,SAFE_CURRENT_ENROLLMENT,active,2026-07-08,2026-08-28,WyJIV3hINXBodVM1V3RnY1ZGcDJZayIsIjE4N3VDVThtemRucldwemlackRlIiwiMjAyNi0wNy0wOCJd
hXMChe48QLowbq4L8BSB,2GIu9f1T94IoMFu7F6Ye,exclude,NON_CURRENT_STATUS,,,,
I0nBte2wvLjrF0h4YVc6,RI6vRY14dJtwLSpdy1Bc,exclude,EXISTING_ENROLLMENT,,,,
iA8drm1rRhvXyP3oAqZv,DRjcUgJIng8OdUMVof8X,create,SAFE_CURRENT_ENROLLMENT,active,2026-07-11,2026-08-30,WyJpQThkcm0xclJodlh5UDNvQXFadiIsIkRSamNVZ0pJbmc4T2RVTVZvZjhYIiwiMjAyNi0wNy0xMSJd
ibWVLxheEgPJ3y1Ge8kl,187uCU8mzdnrWpziZrDe,create,SAFE_CURRENT_ENROLLMENT,active,2026-07-08,2026-08-28,WyJpYldWTHhoZUVnUEozeTFHZThrbCIsIjE4N3VDVThtemRucldwemlackRlIiwiMjAyNi0wNy0wOCJd
Ica9BvPXJPZyIe5W2SNn,8gRFsTVLErsXTi2DbRyD,create,SAFE_CURRENT_ENROLLMENT,active,2026-06-28,2026-08-22,WyJJY2E5QnZQWEpQWnlJZTVXMlNObiIsIjhnUkZzVFZMRXJzWFRpMkRiUnlEIiwiMjAyNi0wNi0yOCJd
iesmpSZeDM0ll7AB2OAF,7Fxj71SvCY5SSGACTZ8C,exclude,NON_CURRENT_STATUS,,,,
IgqtEk8AzZU6hrTnJIeO,eHaGs0lAu2GqMWW2i19N,exclude,NON_CURRENT_STATUS,,,,
IgsVyHRLR14fo1IwpXOz,b6GS6Dg5npzK3y2iRpbs,create,SAFE_CURRENT_ENROLLMENT,active,2026-07-02,2026-08-25,WyJJZ3NWeUhSTFIxNGZvMUl3cFhPeiIsImI2R1M2RGc1bnB6SzN5MmlScGJzIiwiMjAyNi0wNy0wMiJd
IHtROpOUHwveGGGBkIoL,WTZAYh5srIEDgPEDjzwn,exclude,EXISTING_ENROLLMENT,,,,
iI3hLAso9rwBeztYvvo3,FigsTfwBAQzGlLBxfU2u,exclude,EXISTING_ENROLLMENT,,,,
Ijgv8g5JR01AmeiLtSFi,lmCjwxAFU0oXzXSBdjW8,exclude,EXISTING_ENROLLMENT,,,,
IKFLd3YKDuiOVngk3OsY,AnxnD92cSGEYTMqhNFw5,create,SAFE_CURRENT_ENROLLMENT,active,2026-07-22,2026-09-16,WyJJS0ZMZDNZS0R1aU9WbmdrM09zWSIsIkFueG5EOTJjU0dFWVRNcWhORnc1IiwiMjAyNi0wNy0yMiJd
inY6KRuAYrxe8ZHxxVR9,vNK2ADOv5VCXhP3Q2sOg,create,SAFE_CURRENT_ENROLLMENT,active,2026-07-16,2026-09-08,WyJpblk2S1J1QVlyeGU4Wkh4eFZSOSIsInZOSzJBRE92NVZDWGhQM1Eyc09nIiwiMjAyNi0wNy0xNiJd
iOrFykBbS9vbu2HgFSrS,8gRFsTVLErsXTi2DbRyD,create,SAFE_CURRENT_ENROLLMENT,active,2026-06-28,2026-08-22,WyJpT3JGeWtCYlM5dmJ1MkhnRlNyUyIsIjhnUkZzVFZMRXJzWFRpMkRiUnlEIiwiMjAyNi0wNi0yOCJd
ipPUIKKzHlHx9eKppd3n,WTZAYh5srIEDgPEDjzwn,exclude,EXISTING_ENROLLMENT,,,,
iQUadH6kjCdMXs6Li1Uv,VWLk5yClGPg6muM1vBXa,create,SAFE_CURRENT_ENROLLMENT,active,2026-06-30,2026-08-20,WyJpUVVhZEg2a2pDZE1YczZMaTFVdiIsIlZXTGs1eUNsR1BnNm11TTF2QlhhIiwiMjAyNi0wNi0zMCJd
irtJzfi2722gmxavR2pe,mxZlZe2CtUrOvjYhuwvi,create,SAFE_CURRENT_ENROLLMENT,active,2026-06-22,2026-08-16,WyJpcnRKemZpMjcyMmdteGF2UjJwZSIsIm14WmxaZTJDdFVyT3ZqWWh1d3ZpIiwiMjAyNi0wNi0yMiJd
iTiS6bDb3nukWQ9y5oOB,vNK2ADOv5VCXhP3Q2sOg,create,SAFE_CURRENT_ENROLLMENT,active,2026-07-16,2026-09-08,WyJpVGlTNmJEYjNudWtXUTl5NW9PQiIsInZOSzJBRE92NVZDWGhQM1Eyc09nIiwiMjAyNi0wNy0xNiJd
IU2Occih1v4VN3KKSazR,2GIu9f1T94IoMFu7F6Ye,exclude,NON_CURRENT_STATUS,,,,
iVQmgH4LtZxuAJ1Kg0wv,NQ1K3m1shKBZJSVegPme,exclude,EXISTING_ENROLLMENT,,,,
iYhqrDRp9bu8B44uvstZ,vNK2ADOv5VCXhP3Q2sOg,create,SAFE_CURRENT_ENROLLMENT,active,2026-07-16,2026-09-08,WyJpWWhxckRScDlidThCNDR1dnN0WiIsInZOSzJBRE92NVZDWGhQM1Eyc09nIiwiMjAyNi0wNy0xNiJd
J74V0EBAInEI6xTW0dHc,bfKk4jq9TBB9vlnB4TjH,create,SAFE_CURRENT_ENROLLMENT,active,2026-07-10,2026-09-04,WyJKNzRWMEVCQUluRUk2eFRXMGRIYyIsImJmS2s0anE5VEJCOXZsbkI0VGpIIiwiMjAyNi0wNy0xMCJd
J7rRYqpH0gTwjmPE5QSu,187uCU8mzdnrWpziZrDe,exclude,NON_CURRENT_STATUS,,,,
J8ilWkk7ZFV2FTsXYalI,htDI41OT3fXxmNWfnknT,exclude,EXISTING_ENROLLMENT,,,,
J97FEeZeP3nKgXphwdXy,vNK2ADOv5VCXhP3Q2sOg,create,SAFE_CURRENT_ENROLLMENT,active,2026-07-16,2026-09-08,WyJKOTdGRWVaZVAzbktnWHBod2RYeSIsInZOSzJBRE92NVZDWGhQM1Eyc09nIiwiMjAyNi0wNy0xNiJd
JAI61Fwi9NdyLOSvnXHx,b6GS6Dg5npzK3y2iRpbs,create,SAFE_CURRENT_ENROLLMENT,active,2026-07-02,2026-08-25,WyJKQUk2MUZ3aTlOZHlMT1N2blhIeCIsImI2R1M2RGc1bnB6SzN5MmlScGJzIiwiMjAyNi0wNy0wMiJd
Jaz43b4lounXc8SqEeJf,FigsTfwBAQzGlLBxfU2u,exclude,EXISTING_ENROLLMENT,,,,
jB0QelDTJHTvBjOvANVz,6GmA0pfCfbyeUmHYcT2D,exclude,NON_CURRENT_STATUS,,,,
jbDxFyKZv7lleHlhpWFD,FigsTfwBAQzGlLBxfU2u,exclude,EXISTING_ENROLLMENT,,,,
JBfx6hFJiSKC8CHLI2DD,DPZ0ENoAC52canMi03Dr,create,SAFE_CURRENT_ENROLLMENT,active,2026-07-12,2026-09-05,WyJKQmZ4NmhGSmlTS0M4Q0hMSTJERCIsIkRQWjBFTm9BQzUyY2FuTWkwM0RyIiwiMjAyNi0wNy0xMiJd
JCy9Ar9m6ZJhVuqCNbwd,VWLk5yClGPg6muM1vBXa,create,SAFE_CURRENT_ENROLLMENT,active,2026-06-30,2026-08-20,WyJKQ3k5QXI5bTZaSmhWdXFDTmJ3ZCIsIlZXTGs1eUNsR1BnNm11TTF2QlhhIiwiMjAyNi0wNi0zMCJd
Jed0DsJ2Ao2kB5d5tqao,71GVOT1409eW8tTLpPuE,exclude,EXISTING_ENROLLMENT,,,,
jEwesUBuZKiH20q8wrhm,ScflKHWUpRh4aVD7zCXr,create,SAFE_CURRENT_ENROLLMENT,active,2026-07-20,2026-09-13,WyJqRXdlc1VCdVpLaUgyMHE4d3JobSIsIlNjZmxLSFdVcFJoNGFWRDd6Q1hyIiwiMjAyNi0wNy0yMCJd
jONEao190gWhxbNDIVOx,MbEjkY4bZPvUt9ykRpPu,exclude,ENDED_CLASS,,,,
JpiWF4itRYSSyvmu06lZ,htDI41OT3fXxmNWfnknT,exclude,NON_CURRENT_STATUS,,,,
jTIq7zOrOQTBVSdAOPQz,187uCU8mzdnrWpziZrDe,create,SAFE_CURRENT_ENROLLMENT,active,2026-07-08,2026-08-28,WyJqVElxN3pPck9RVEJWU2RBT1BReiIsIjE4N3VDVThtemRucldwemlackRlIiwiMjAyNi0wNy0wOCJd
JTW2Pk8S2wyCKRrT25dB,htDI41OT3fXxmNWfnknT,exclude,EXISTING_ENROLLMENT,,,,
jUvjSq8GlIJdCXXBzsdu,WTZAYh5srIEDgPEDjzwn,exclude,EXISTING_ENROLLMENT,,,,
Jv0qDs8CnoE2DW6SZGsI,xfrcmqXG5Eq8k0HsK7ip,create,SAFE_CURRENT_ENROLLMENT,active,2026-07-24,2026-09-12,WyJKdjBxRHM4Q25vRTJEVzZTWkdzSSIsInhmcmNtcVhHNUVxOGswSHNLN2lwIiwiMjAyNi0wNy0yNCJd
JVBuK8MQBf8wVUHmlxAA,lYMDImfr5T7qBTEXcmSW,create,SAFE_CURRENT_ENROLLMENT,active,2026-07-12,2026-08-31,WyJKVkJ1SzhNUUJmOHdWVUhtbHhBQSIsImxZTURJbWZyNVQ3cUJURVhjbVNXIiwiMjAyNi0wNy0xMiJd
JvfEyFKf5t3pjiJoyoJI,YEGhVcj27boYOrEf2iSE,exclude,NON_CURRENT_STATUS,,,,
jwgpkhSKUVWFE3NrP3ln,FigsTfwBAQzGlLBxfU2u,exclude,EXISTING_ENROLLMENT,,,,
jxoWdCMWIvxSLGtGChs3,tY5PIISvWwaH4ZL7qGHX,create,SAFE_CURRENT_ENROLLMENT,active,2026-06-13,2026-08-02,WyJqeG9XZENNV0l2eFNMR3RHQ2hzMyIsInRZNVBJSVN2V3dhSDRaTDdxR0hYIiwiMjAyNi0wNi0xMyJd
jYYw4jzNBqCcxubvbafv,sFc2NhcpwbmdudLCPpIp,create,SAFE_CURRENT_ENROLLMENT,active,2026-06-27,2026-08-16,WyJqWVl3NGp6TkJxQ2N4dWJ2YmFmdiIsInNGYzJOaGNwd2JtZHVkTENQcElwIiwiMjAyNi0wNi0yNyJd
Jz1O04Wv8kQT44mUSQ7I,7Fxj71SvCY5SSGACTZ8C,exclude,EXISTING_ENROLLMENT,,,,
JzHjff8pKBgnR8UWFo3k,sFc2NhcpwbmdudLCPpIp,create,SAFE_CURRENT_ENROLLMENT,active,2026-06-27,2026-08-16,WyJKekhqZmY4cEtCZ25SOFVXRm8zayIsInNGYzJOaGNwd2JtZHVkTENQcElwIiwiMjAyNi0wNi0yNyJd
K0MlRv6pLIDxx3zzEFQy,LMpRvmwnanq28ftRLvP3,exclude,NON_CURRENT_STATUS,,,,
kbZVoqAJOHVHd9JeqcSu,KrranixViHUAu0AGnohg,create,SAFE_CURRENT_ENROLLMENT,active,2026-07-04,2026-08-23,WyJrYlpWb3FBSk9IVkhkOUplcWNTdSIsIktycmFuaXhWaUhVQXUwQUdub2hnIiwiMjAyNi0wNy0wNCJd
kcwPPxD57CjbE5kJQcz5,tGtoavV6esqgyuTMKVUf,create,SAFE_CURRENT_ENROLLMENT,active,2026-07-05,2026-08-29,WyJrY3dQUHhENTdDamJFNWtKUWN6NSIsInRHdG9hdlY2ZXNxZ3l1VE1LVlVmIiwiMjAyNi0wNy0wNSJd
kcy8aBrawXw9aGgH3AKX,7Fxj71SvCY5SSGACTZ8C,exclude,NON_CURRENT_STATUS,,,,
KdIQVpw6wS3D9yKBZAck,vNK2ADOv5VCXhP3Q2sOg,create,SAFE_CURRENT_ENROLLMENT,active,2026-07-16,2026-09-08,WyJLZElRVnB3NndTM0Q5eUtCWkFjayIsInZOSzJBRE92NVZDWGhQM1Eyc09nIiwiMjAyNi0wNy0xNiJd
kecf1t9RX8dcBcA2JubM,tGtoavV6esqgyuTMKVUf,create,SAFE_CURRENT_ENROLLMENT,active,2026-07-05,2026-08-29,WyJrZWNmMXQ5Ulg4ZGNCY0EySnViTSIsInRHdG9hdlY2ZXNxZ3l1VE1LVlVmIiwiMjAyNi0wNy0wNSJd
kFEYcy0cqDFbZ3SYNMxK,WTZAYh5srIEDgPEDjzwn,exclude,EXISTING_ENROLLMENT,,,,
KfZ9gNTEg2mTVNkgCm3B,b6GS6Dg5npzK3y2iRpbs,create,SAFE_CURRENT_ENROLLMENT,active,2026-07-02,2026-08-25,WyJLZlo5Z05URWcybVRWTmtnQ20zQiIsImI2R1M2RGc1bnB6SzN5MmlScGJzIiwiMjAyNi0wNy0wMiJd
KgfM4P4j5JALX0W7QLU5,vNK2ADOv5VCXhP3Q2sOg,create,SAFE_CURRENT_ENROLLMENT,active,2026-07-16,2026-09-08,WyJLZ2ZNNFA0ajVKQUxYMFc3UUxVNSIsInZOSzJBRE92NVZDWGhQM1Eyc09nIiwiMjAyNi0wNy0xNiJd
KNGcLgkVNfhfkEum6doU,pAKl7xpSLd1atr3eRofo,create,SAFE_CURRENT_ENROLLMENT,active,2026-06-23,2026-08-13,WyJLTkdjTGdrVk5maGZrRXVtNmRvVSIsInBBS2w3eHBTTGQxYXRyM2VSb2ZvIiwiMjAyNi0wNi0yMyJd
Kns3cgRfM7L4MTTE02M7,tY5PIISvWwaH4ZL7qGHX,create,SAFE_CURRENT_ENROLLMENT,active,2026-06-13,2026-08-02,WyJLbnMzY2dSZk03TDRNVFRFMDJNNyIsInRZNVBJSVN2V3dhSDRaTDdxR0hYIiwiMjAyNi0wNi0xMyJd
KO57GHjgX0RBfPFaEQ2g,FigsTfwBAQzGlLBxfU2u,exclude,EXISTING_ENROLLMENT,,,,
KP9bcCSu7lU4OUUYWnCb,htDI41OT3fXxmNWfnknT,exclude,EXISTING_ENROLLMENT,,,,
KvoKKR4iXmMMn02DySSK,VWLk5yClGPg6muM1vBXa,create,SAFE_CURRENT_ENROLLMENT,active,2026-06-30,2026-08-20,WyJLdm9LS1I0aVhtTU1uMDJEeVNTSyIsIlZXTGs1eUNsR1BnNm11TTF2QlhhIiwiMjAyNi0wNi0zMCJd
KW4RqVeqdab5P2bLWNSl,eIcP0Zb20aitPkMA9uFs,exclude,EXISTING_ENROLLMENT,,,,
KWlH3T0p5LFKhniqRMY6,dIEGKNxQyAS4uRtQmnPq,create,SAFE_CURRENT_ENROLLMENT,active,2026-07-13,2026-09-06,WyJLV2xIM1QwcDVMRktobmlxUk1ZNiIsImRJRUdLTnhReUFTNHVSdFFtblBxIiwiMjAyNi0wNy0xMyJd
kXD9fDLMwVFrFskKYSqv,KrranixViHUAu0AGnohg,create,SAFE_CURRENT_ENROLLMENT,active,2026-07-04,2026-08-23,WyJrWEQ5ZkRMTXdWRnJGc2tLWVNxdiIsIktycmFuaXhWaUhVQXUwQUdub2hnIiwiMjAyNi0wNy0wNCJd
Kz5z1m4u1VQgLaeyO9yM,187uCU8mzdnrWpziZrDe,create,SAFE_CURRENT_ENROLLMENT,active,2026-07-08,2026-08-28,WyJLejV6MW00dTFWUWdMYWV5Tzl5TSIsIjE4N3VDVThtemRucldwemlackRlIiwiMjAyNi0wNy0wOCJd
l0d2ZwqMTFIz7SRN7qkD,KrranixViHUAu0AGnohg,create,SAFE_CURRENT_ENROLLMENT,active,2026-07-04,2026-08-23,WyJsMGQyWndxTVRGSXo3U1JON3FrRCIsIktycmFuaXhWaUhVQXUwQUdub2hnIiwiMjAyNi0wNy0wNCJd
L4jCD0tCLeOSs1FuRYlD,187uCU8mzdnrWpziZrDe,create,SAFE_CURRENT_ENROLLMENT,active,2026-07-08,2026-08-28,WyJMNGpDRDB0Q0xlT1NzMUZ1UllsRCIsIjE4N3VDVThtemRucldwemlackRlIiwiMjAyNi0wNy0wOCJd
L5Sm2wxqhVrJYlNRmlBG,eIcP0Zb20aitPkMA9uFs,exclude,EXISTING_ENROLLMENT,,,,
l63OVrpsO8HNTTfRSMvo,eHaGs0lAu2GqMWW2i19N,exclude,NON_CURRENT_STATUS,,,,
l68lEBJkaaidjMaQdrLX,pAKl7xpSLd1atr3eRofo,create,SAFE_CURRENT_ENROLLMENT,on_leave,2026-06-23,2026-08-13,WyJsNjhsRUJKa2FhaWRqTWFRZHJMWCIsInBBS2w3eHBTTGQxYXRyM2VSb2ZvIiwiMjAyNi0wNi0yMyJd
LcL9UWC8yf1dwGXEtIA9,FigsTfwBAQzGlLBxfU2u,exclude,EXISTING_ENROLLMENT,,,,
lD25Nb3aN3wklo5ZXOPu,tY5PIISvWwaH4ZL7qGHX,create,SAFE_CURRENT_ENROLLMENT,on_leave,2026-06-13,2026-08-02,WyJsRDI1TmIzYU4zd2tsbzVaWE9QdSIsInRZNVBJSVN2V3dhSDRaTDdxR0hYIiwiMjAyNi0wNi0xMyJd
LHgLCB0qjyHGV65U3l0C,ScflKHWUpRh4aVD7zCXr,create,SAFE_CURRENT_ENROLLMENT,active,2026-07-20,2026-09-13,WyJMSGdMQ0IwcWp5SEdWNjVVM2wwQyIsIlNjZmxLSFdVcFJoNGFWRDd6Q1hyIiwiMjAyNi0wNy0yMCJd
lhY9h4JBG0tHAEJtyXmv,2GIu9f1T94IoMFu7F6Ye,exclude,NON_CURRENT_STATUS,,,,
LiCvcFd9KFJksb1rQeRR,aoaDsr3lgBvSj211VCkJ,exclude,EXISTING_ENROLLMENT,,,,
LiDx3ubOEzM6CZL5GKu8,AnxnD92cSGEYTMqhNFw5,create,SAFE_CURRENT_ENROLLMENT,active,2026-07-22,2026-09-16,WyJMaUR4M3ViT0V6TTZDWkw1R0t1OCIsIkFueG5EOTJjU0dFWVRNcWhORnc1IiwiMjAyNi0wNy0yMiJd
LiNcnnRnBdCI56AKr0Rq,pAKl7xpSLd1atr3eRofo,create,SAFE_CURRENT_ENROLLMENT,active,2026-06-23,2026-08-13,WyJMaU5jbm5SbkJkQ0k1NkFLcjBScSIsInBBS2w3eHBTTGQxYXRyM2VSb2ZvIiwiMjAyNi0wNi0yMyJd
lKk4JMtqkXNvADim1Ujj,7Fxj71SvCY5SSGACTZ8C,exclude,EXISTING_ENROLLMENT,,,,
LlD6XEGwgMy5Qf6OLaTR,waoUqyi2aZ00NKgIcbIf,exclude,NON_CURRENT_STATUS,,,,
LlGtCCTSZVbQSj2MsToY,pAKl7xpSLd1atr3eRofo,create,SAFE_CURRENT_ENROLLMENT,active,2026-06-23,2026-08-13,WyJMbEd0Q0NUU1pWYlFTajJNc1RvWSIsInBBS2w3eHBTTGQxYXRyM2VSb2ZvIiwiMjAyNi0wNi0yMyJd
LMAzIHa87Fg6kCUGFzZ9,ScflKHWUpRh4aVD7zCXr,create,SAFE_CURRENT_ENROLLMENT,on_leave,2026-07-20,2026-09-13,WyJMTUF6SUhhODdGZzZrQ1VHRnpaOSIsIlNjZmxLSFdVcFJoNGFWRDd6Q1hyIiwiMjAyNi0wNy0yMCJd
LPeKymyxzVbOcM9o3YVC,aoaDsr3lgBvSj211VCkJ,exclude,EXISTING_ENROLLMENT,,,,
lsCJW7RTk4SwwvUNBPB9,YEGhVcj27boYOrEf2iSE,exclude,NON_CURRENT_STATUS,,,,
LtcykwoS1jKUzi9h7tU9,7Fxj71SvCY5SSGACTZ8C,exclude,EXISTING_ENROLLMENT,,,,
ltFXzUlQmYeOXT6RyVvE,YEGhVcj27boYOrEf2iSE,exclude,NON_CURRENT_STATUS,,,,
lukcIMXhplCgWeTRdunF,vNK2ADOv5VCXhP3Q2sOg,create,SAFE_CURRENT_ENROLLMENT,active,2026-07-16,2026-09-08,WyJsdWtjSU1YaHBsQ2dXZVRSZHVuRiIsInZOSzJBRE92NVZDWGhQM1Eyc09nIiwiMjAyNi0wNy0xNiJd
LVeXtZ1IwBVa7hg2rEhe,pAKl7xpSLd1atr3eRofo,create,SAFE_CURRENT_ENROLLMENT,active,2026-06-23,2026-08-13,WyJMVmVYdFoxSXdCVmE3aGcyckVoZSIsInBBS2w3eHBTTGQxYXRyM2VSb2ZvIiwiMjAyNi0wNi0yMyJd
lWkRkeAoar9rNX8XMqLZ,YEGhVcj27boYOrEf2iSE,exclude,NON_CURRENT_STATUS,,,,
LwpFm7sWsRRLoDTX9yaJ,7Fxj71SvCY5SSGACTZ8C,exclude,EXISTING_ENROLLMENT,,,,
LWwMx6nqRCavX0sIxl37,VWLk5yClGPg6muM1vBXa,create,SAFE_CURRENT_ENROLLMENT,active,2026-06-30,2026-08-20,WyJMV3dNeDZucVJDYXZYMHNJeGwzNyIsIlZXTGs1eUNsR1BnNm11TTF2QlhhIiwiMjAyNi0wNi0zMCJd
lXyXRvBt00bihyfBmrmi,htDI41OT3fXxmNWfnknT,exclude,EXISTING_ENROLLMENT,,,,
LYgrHxsizVXWyVge0E8R,LMpRvmwnanq28ftRLvP3,exclude,NON_CURRENT_STATUS,,,,
lzNIH1Sfv51vzpTkk34i,WTZAYh5srIEDgPEDjzwn,exclude,EXISTING_ENROLLMENT,,,,
M62WLu9iu8grIOrLrm1l,WTZAYh5srIEDgPEDjzwn,exclude,EXISTING_ENROLLMENT,,,,
M88RlGAJj4DrAJ0ozUdh,MbEjkY4bZPvUt9ykRpPu,exclude,ENDED_CLASS,,,,
Mbw0TEn1rS33BBVN6u1h,2GIu9f1T94IoMFu7F6Ye,exclude,NON_CURRENT_STATUS,,,,
MevbZ4VjVvO2N0g0I4Mq,fLTQJCJuhG9JhJZBJxYb,create,SAFE_CURRENT_ENROLLMENT,active,2026-07-06,2026-08-26,WyJNZXZiWjRWalZ2TzJOMGcwSTRNcSIsImZMVFFKQ0p1aEc5SmhKWkJKeFliIiwiMjAyNi0wNy0wNiJd
Mfgo7xxVKfuNtinazLzQ,lYMDImfr5T7qBTEXcmSW,create,SAFE_CURRENT_ENROLLMENT,active,2026-07-12,2026-08-31,WyJNZmdvN3h4VktmdU50aW5hekx6USIsImxZTURJbWZyNVQ3cUJURVhjbVNXIiwiMjAyNi0wNy0xMiJd
MfHDYUyETCN1woWXyGCU,ScflKHWUpRh4aVD7zCXr,create,SAFE_CURRENT_ENROLLMENT,active,2026-07-20,2026-09-13,WyJNZkhEWVV5RVRDTjF3b1dYeUdDVSIsIlNjZmxLSFdVcFJoNGFWRDd6Q1hyIiwiMjAyNi0wNy0yMCJd
MfNaKW9PuxRR5J2R05oU,187uCU8mzdnrWpziZrDe,create,SAFE_CURRENT_ENROLLMENT,active,2026-07-08,2026-08-28,WyJNZk5hS1c5UHV4UlI1SjJSMDVvVSIsIjE4N3VDVThtemRucldwemlackRlIiwiMjAyNi0wNy0wOCJd
mgMJjDc3wNEuoNiDwrFd,NQ1K3m1shKBZJSVegPme,exclude,EXISTING_ENROLLMENT,,,,
mGZ5XObe3TthurGYLxQ6,FigsTfwBAQzGlLBxfU2u,exclude,EXISTING_ENROLLMENT,,,,
MHkxrpjx0sDLprTT3eYf,mxZlZe2CtUrOvjYhuwvi,create,SAFE_CURRENT_ENROLLMENT,active,2026-06-22,2026-08-16,WyJNSGt4cnBqeDBzRExwclRUM2VZZiIsIm14WmxaZTJDdFVyT3ZqWWh1d3ZpIiwiMjAyNi0wNi0yMiJd
mIfp5tGJlVXClrvhZXIw,KrranixViHUAu0AGnohg,create,SAFE_CURRENT_ENROLLMENT,active,2026-07-04,2026-08-23,WyJtSWZwNXRHSmxWWENscnZoWlhJdyIsIktycmFuaXhWaUhVQXUwQUdub2hnIiwiMjAyNi0wNy0wNCJd
